,Ligand SMILES,JAK2 Ki (nM),JAK1 Ki (nM)
1665,FC(F)(F)C1CC(C1)C(=O)N1C2CCC1CN(C2)c1cccn2nc(Nc3cnn(CC(=O)N4CCC(CC4)NCC4(CC4)C#N)c3)nc12, 7.80,1.8
1666,COc1cccc(c1)-c1ccc(CN2CCC(CC#N)(CC2)n2cc(C(N)=O)c(NC(=O)C3CC3)n2)cc1, 7.80, 7.80
1667,CN(C1CCN(C)CC1)C(=O)c1ccc(Nc2nc3c(cccn3n2)N2CCC(O)(CC2)c2ccccc2)cc1, 7.84, 7.84
1668,CN(C1CCN(C)CC1)C(=O)c1ccc(Nc2nc3c(cccn3n2)N2CCC(O)(CC2)c2ccccc2)cc1, 7.84,32.0
1669,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)N2CC3CCC(C2)N3C(=O)CC(N)C(F)(F)F)cn1, 7.90, 7.90
1670,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)N(CCc2ccccc2)CC(F)(F)F)cc1NC(=O)c1cnn2cccnc12, 7.95, 7.95
1671,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)N(CCc2ccccc2)CC(F)(F)F)cc1NC(=O)c1cnn2cccnc12, 7.95, 7.95
1672,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)N(CCc2ccccc2)CC(F)(F)F)cc1NC(=O)c1cnn2cccnc12, 7.95, 7.95
1673,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)N(CCc2ccccc2)CC(F)(F)F)cc1NC(=O)c1cnn2cccnc12, 7.95, 7.95
1674,CC(C)c1cccc(c1)-c1cccc2nc(NC(=O)C3CC3)nn12, 8.0, 8.0
1675,"NC(=O)c1cn(nc1NC(=O)C1CC1)C1(CC#N)CCC(CC1)Nc1ccc(cc1)C1=CCCC1 |t:34,(.69,3.38,;-.8,3.78,;-1.2,5.27,;-1.89,2.69,;-1.41,1.23,;-2.66,.32,;-3.91,1.23,;-3.43,2.69,;-4.34,3.94,;-5.87,3.78,;-6.49,2.37,;-6.77,5.02,;-6.93,6.55,;-8.18,5.65,;-2.66,-1.22,;-3.99,-.45,;-5.33,-1.22,;-6.66,-1.99,;-3.43,-2.55,;-2.66,-3.89,;-1.12,-3.89,;-.35,-2.55,;-1.12,-1.22,;-.35,-5.22,;1.19,-5.22,;1.96,-3.89,;3.5,-3.89,;4.27,-5.22,;3.5,-6.55,;1.96,-6.55,;5.81,-5.22,;6.71,-3.97,;8.18,-4.45,;8.18,-5.99,;6.71,-6.47,)|", 8.10, 8.10
1676,NC(=O)c1cn(nc1NC(=O)C1CC1)C1(CC#N)CCN(Cc2ccc(cc2)-c2cccc(Cl)c2)CC1, 8.20, 8.20
1677,CN(C1CCN(C)CC1)C(=O)c1ccc(Nc2nc3c(cccn3n2)N2CCC3(CNC(=O)O3)CC2)cc1, 8.21, 8.21
1678,OCc1nc2cnc3[nH]ccc3c2n1C1CCCCC1, 8.3, 8.3
1679,"NC(=O)c1cn(nc1NC(=O)C1CC1C#N)C1(CC#N)CCN(CC2CCC(CC2)c2ccccc2)CC1F |(-.71,5.37,;-2.04,4.6,;-3.38,5.37,;-2.04,3.06,;-.8,2.16,;-1.27,.69,;-2.81,.69,;-3.29,2.16,;-4.75,2.63,;-5.9,1.6,;-5.58,.1,;-7.36,2.08,;-8.39,3.22,;-8.87,1.76,;-10.2,2.53,;-11.54,3.3,;-.37,-.55,;-1.86,-.95,;-2.25,-2.44,;-2.65,-3.93,;-.99,-1.96,;-.09,-3.2,;1.44,-3.04,;2.35,-4.29,;3.88,-4.13,;4.78,-5.37,;6.32,-5.21,;6.94,-3.81,;6.04,-2.56,;4.51,-2.72,;8.47,-3.65,;9.38,-4.89,;10.91,-4.73,;11.54,-3.32,;10.63,-2.08,;9.1,-2.24,;2.07,-1.64,;1.16,-.39,;1.79,1.02,)|", 8.30, 8.30
1680,"NC(=O)c1cn(nc1NC(=O)C1CC1C#N)C1(CC#N)CCN(CC2CCC(CC2)c2ccccc2)CC1F |(-.71,5.37,;-2.04,4.6,;-3.38,5.37,;-2.04,3.06,;-.8,2.16,;-1.27,.69,;-2.81,.69,;-3.29,2.16,;-4.75,2.63,;-5.9,1.6,;-5.58,.1,;-7.36,2.08,;-8.39,3.22,;-8.87,1.76,;-10.2,2.53,;-11.54,3.3,;-.37,-.55,;-1.86,-.95,;-2.25,-2.44,;-2.65,-3.93,;-.99,-1.96,;-.09,-3.2,;1.44,-3.04,;2.35,-4.29,;3.88,-4.13,;4.78,-5.37,;6.32,-5.21,;6.94,-3.81,;6.04,-2.56,;4.51,-2.72,;8.47,-3.65,;9.38,-4.89,;10.91,-4.73,;11.54,-3.32,;10.63,-2.08,;9.1,-2.24,;2.07,-1.64,;1.16,-.39,;1.79,1.02,)|", 8.30,1.8
1681,CN(C(Cc1ccccc1)C(F)(F)F)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 8.33, 8.33
1682,CN(C(Cc1ccccc1)C(F)(F)F)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 8.33, 8.33
1683,CN(C(Cc1ccccc1)C(F)(F)F)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 8.33, 8.33
1684,CN(C(Cc1ccccc1)C(F)(F)F)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 8.33, 8.33
1685,CS(=O)(=O)Nc1cccc(CN2CCC(CC#N)(CC2)n2cc(C(N)=O)c(NC(=O)C3CC3)n2)c1, 8.50, 8.50
1686,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)N2CC3CCC(C2)N3CC2(CC2)C#N)cn1, 8.60, 8.60
1687,Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1CO, 8.6, 8.6
1688,CN(C1CCN(C)CC1)C(=O)c1ccc(Nc2nc3c(cccn3n2)N2CCN(CC2)C(=O)N2CC(C)(C)C2)cc1, 8.61, 8.61
1689,FC(F)Oc1ccc(Cl)cc1-c1nc(sc1NC(=O)c1cnn2cccnc12)N1CCN(CCc2ccccc2)CC1, 8.67, 8.67
1690,FC(F)Oc1ccc(Cl)cc1-c1nc(sc1NC(=O)c1cnn2cccnc12)N1CCN(CCc2ccccc2)CC1, 8.67, 8.67
1691,FC(F)Oc1ccc(Cl)cc1-c1nc(sc1NC(=O)c1cnn2cccnc12)N1CCN(CCc2ccccc2)CC1, 8.67, 8.67
1692,FC(F)Oc1ccc(Cl)cc1-c1nc(sc1NC(=O)c1cnn2cccnc12)N1CCN(CCc2ccccc2)CC1, 8.67, 8.67
1693,CCc1cccc(c1)-c1ccc(CN2CCC(CC#N)(CC2)n2cc(C(N)=O)c(NC(=O)C3CC3)n2)cc1, 8.70, 8.70
1694,NC(=O)c1cn(nc1NC(=O)C1CC1)[C@@]1(CC#N)CCN(Cc2ccccc2)C[C@@H]1F |r|, 9.00, 9.00
1695,CN1CCN(CC1)c2ccc(cc2)NC(=O)C3=C(C=CNC3=O)Nc4ccccc4OC, 9, 9
1696,O=c1[nH]ccc2c(N[C@@H]3CCC[C@@H]3C#N)ncnc12 |r|, 9, 9
1697,O=c1[nH]ccc2c(N[C@@H]3CCC[C@@H]3C#N)ncnc12 |r|, 9,40.0
1698,CN(CC1(CCCCC1)C#N)C1CCN(CC1)C(=O)c1ccc(cc1)-n1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 9.03, 9.03
1699,CN(CC1(CCCCC1)C#N)C1CCN(CC1)C(=O)c1ccc(cc1)-n1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 9.03, 9.03
1700,CN(CC1(CCCCC1)C#N)C1CCN(CC1)C(=O)c1ccc(cc1)-n1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 9.03, 9.03
1701,CN(CC1(CCCCC1)C#N)C1CCN(CC1)C(=O)c1ccc(cc1)-n1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 9.03, 9.03
1702,CC(C)c1cccc(c1)-c1cccc2nc(Nc3cccc(C)c3)nn12, 9.1, 9.1
1703,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)N2CC3CCC(C2)N3C(=O)c2ccccc2CC#N)cn1, 9.10, 9.10
1704,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)N2CC3CCC(C2)N3C(=O)c2cccc(CC#N)c2)cn1, 9.30, 9.30
1705,"Cc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@@H](CC1)NCCC#N |r,wU:16.22,wD:13.15,(11.06,-.77,;11.78,-2.13,;11.1,-3.52,;12.21,-4.59,;12.16,-6.13,;13.46,-6.94,;14.82,-6.22,;16.27,-6.76,;17.22,-5.54,;16.36,-4.26,;14.88,-4.68,;13.57,-3.87,;13.31,-2.35,;14.65,-1.58,;15.98,-2.35,;17.31,-1.58,;17.31,-.04,;15.98,.73,;14.64,-.04,;18.65,.73,;18.64,2.27,;17.31,3.04,;17.31,4.58,;17.31,6.12,)|", 9.3, 9.3
1706,CC(C)CN1CCC(CC1)N(C)C(=O)Cn1cc(Nc2nc3c(cccn3n2)C2=CCN(CC2)C(=O)CCC(F)(F)F)cn1 |t:31|, 9.44, 9.44
1707,"NC(=O)c1cn(nc1NC(=O)C1CC1)C1(CC#N)CCC(CC1)Nc1ccccc1 |(.71,4.19,;-.78,3.79,;-1.87,4.89,;-1.19,2.31,;-.22,1.11,;-1.07,-.18,;-2.55,.22,;-2.63,1.76,;-3.96,2.53,;-5.29,1.76,;-5.29,.22,;-6.63,2.53,;-7.4,3.87,;-8.17,2.53,;-.3,-1.51,;-1.78,-1.91,;-2.18,-3.4,;-2.58,-4.89,;-.3,-3.05,;1.04,-3.82,;2.37,-3.05,;2.37,-1.51,;1.04,-.74,;3.7,-3.82,;5.19,-3.43,;6.28,-4.51,;7.77,-4.12,;8.17,-2.63,;7.08,-1.54,;5.59,-1.94,)|", 9.60, 9.60
1708,Cc1cc(NC(=O)c2cnn3cccnc23)c(cn1)-c1cccc(Cl)c1, 9.7, 9.7
1709,"COC(=O)c1cnc2cc(Nc3cc(C)[nH]n3)nc(N[C@H]3C[C@@H]4CC[C@H](C3)N4CCC#N)c2c1 |r,TLB:28:27:24.23:20.26.21|",<0.10,<0.1
1710,"COC(=O)c1cnc2cc(Nc3cc(C)[nH]n3)nc(N[C@H]3C[C@@H]4CC[C@H](C3)N4CCC#N)c2c1 |r,TLB:28:27:24.23:20.26.21|",<0.10,<0.1
1711,"COC(=O)c1cnc2cc(Nc3cc(C)[nH]n3)nc(N[C@H]3C[C@@H]4CC[C@H](C3)N4CCC#N)c2c1 |r,TLB:28:27:24.23:20.26.21|",<0.10,<0.10
1712,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCN(C1)C1CCNC1 |t:28|,<0.1,<0.1
1713,"Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CC3COC(=O)O3)n2)n[nH]1 |r,TLB:23:22:19.18:15.21.16|",<0.1,<0.1
1714,"Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4CC3COC(=O)O3)n2)n[nH]1 |r,TLB:23:22:19.18:15.21.16|",<0.1,<0.1
1715,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1716,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1717,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1718,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1719,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1720,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1721,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1722,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1723,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1724,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1725,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1726,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1727,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1728,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1729,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1730,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1731,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1732,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C)C1,<0.1,<0.1
1733,"Cc1cc(Nc2cc3ncc(cc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4Cc3ccncc3)n2)S(C)(=O)=O)n[nH]1 |r,TLB:24:23:20.19.18:15.22.16|",<0.1,<0.1
1734,"Cc1cc(Nc2cc3ncc(cc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4Cc3ccncc3)n2)S(C)(=O)=O)n[nH]1 |r,TLB:24:23:20.19.18:15.22.16|",<0.1,<0.1
1735,"Cc1cc(Nc2cc3ncc(cc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4Cc3ccncc3)n2)S(C)(=O)=O)n[nH]1 |r,TLB:24:23:20.19.18:15.22.16|",<0.1,<0.10
1736,"CCS(=O)(=O)N1[C@H]2CC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncc(cc12)C(=O)OC |r,TLB:2:5:8.7:11.10.12|",<0.10,<0.1
1737,"CCS(=O)(=O)N1[C@H]2CC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncc(cc12)C(=O)OC |r,TLB:2:5:8.7:11.10.12|",<0.10,<0.1
1738,"CCS(=O)(=O)N1[C@H]2CC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncc(cc12)C(=O)OC |r,TLB:2:5:8.7:11.10.12|",<0.10,<0.10
1739,"Cc1cc(Nc2cc3ncc(cc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4Cc3ccncc3)n2)S(C)(=O)=O)n[nH]1 |r,TLB:23:22:19.18:15.21.16|",<0.1,<0.1
1740,"Cc1cc(Nc2cc3ncc(cc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4Cc3ccncc3)n2)S(C)(=O)=O)n[nH]1 |r,TLB:23:22:19.18:15.21.16|",<0.1,<0.1
1741,"Cc1cc(Nc2cc3ncc(cc3c(N[C@H]3C[C@@H]4CC[C@H](C3)N4Cc3ccncc3)n2)S(C)(=O)=O)n[nH]1 |r,TLB:23:22:19.18:15.21.16|",<0.1,<0.10
1742,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCN(CCN(C)C)C1 |t:28|,<0.1,<0.1
1743,"COC(=O)CN1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12 |r,TLB:4:5:12.11.13:7.9.8|",<0.1,<0.1
1744,"COC(=O)CN1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12 |r,TLB:4:5:12.11.13:7.9.8|",<0.1,<0.1
1745,"COC(=O)CN1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12 |r,TLB:4:5:12.11.13:7.9.8|",<0.1,<0.10
1746,"COC(=O)c1cnc2cc(Nc3cc(C)[nH]n3)nc(N[C@H]3C[C@@H]4CC[C@H](C3)N4S(C)(=O)=O)c2c1 |r,TLB:28:27:24.23:20.26.21|",<0.10,<0.1
1747,"COC(=O)c1cnc2cc(Nc3cc(C)[nH]n3)nc(N[C@H]3C[C@@H]4CC[C@H](C3)N4S(C)(=O)=O)c2c1 |r,TLB:28:27:24.23:20.26.21|",<0.10,<0.1
1748,"COC(=O)c1cnc2cc(Nc3cc(C)[nH]n3)nc(N[C@H]3C[C@@H]4CC[C@H](C3)N4S(C)(=O)=O)c2c1 |r,TLB:28:27:24.23:20.26.21|",<0.10,<0.10
1749,CCCCN(C)CC#Cc1nc(c(NC(=O)c2cnn3cccnc23)s1)-c1cc(Cl)ccc1OC(F)F, 0.1, 0.100
1750,CCCCN(C)CC#Cc1nc(c(NC(=O)c2cnn3cccnc23)s1)-c1cc(Cl)ccc1OC(F)F, 0.1, 0.1
1751,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1F)-c1nc(c[nH]1)C1=CCCN(C1)C1CCNC1 |t:28|,<0.1,<0.1
1752,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CCN(C)CC1,<0.1,<0.1
1753,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CCN(C)CC1,<0.1,<0.1
1754,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CCN(C)CC1,<0.1,<0.1
1755,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CCN(C)CC1,<0.1,<0.1
1756,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CCN(C)CC1,<0.1,<0.1
1757,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CCN(C)CC1,<0.1,<0.1
1758,Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4S(C)(=O)=O)n2)n[nH]1,<0.1,<0.1
1759,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C1)C1CC1,<0.1,<0.1
1760,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C1)C1CC1,<0.1,<0.1
1761,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C1)C1CC1,<0.1,<0.1
1762,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C1)C1CC1,<0.1,<0.1
1763,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C1)C1CC1,<0.1,<0.1
1764,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C1)C1CC1,<0.1,<0.1
1765,"Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4CC(N)=O)n2)n[nH]1 |r,TLB:24:23:15.22.16:18.20.19|",<0.1,<0.1
1766,"Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4CC(N)=O)n2)n[nH]1 |r,TLB:24:23:15.22.16:18.20.19|",<0.1,<0.1
1767,"Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4CC(N)=O)n2)n[nH]1 |r,TLB:24:23:15.22.16:18.20.19|",<0.1,<0.10
1768,CCC(C)N1CC(C1)N1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1769,CCC(C)N1CC(C1)N1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1770,CCC(C)N1CC(C1)N1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1771,CCC(C)N1CC(C1)N1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1772,CCC(C)N1CC(C1)N1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1773,CCC(C)N1CC(C1)N1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1774,CCC(C)N1CC(C1)N1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1775,CCC(C)N1CC(C1)N1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1, 0.55
1776,CCC(C)N1CC(C1)N1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,0.55
1777,CCC(C)N1CC(C1)N1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,0.55
1778,CCC(C)N1CC(C1)N1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1779,CCC(C)N1CC(C1)N1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1780,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C1)C(C)C,<0.1,<0.1
1781,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C1)C(C)C,<0.1,<0.1
1782,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C1)C(C)C,<0.1,<0.1
1783,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C1)C(C)C,<0.1,<0.1
1784,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C1)C(C)C,<0.1,<0.1
1785,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C1)C(C)C,<0.1,<0.1
1786,CCc1cc(O)c(F)cc1-c1ccc2c(n[nH]c2c1)-c1nc2CN(CCc2[nH]1)C1CN(C1)C(C)C,<0.1,<0.1
1787,"Cc1cc(Nc2nc(N[C@H]3C[C@@H]4CCC[C@H](C3)N4S(C)(=O)=O)c3cccnc3c2F)n[nH]1 |r,TLB:18:17:9.16.10:12.14.13|",<0.1,<0.1
1788,"Cc1cc(Nc2nc(N[C@H]3C[C@@H]4CCC[C@H](C3)N4S(C)(=O)=O)c3cccnc3c2F)n[nH]1 |r,TLB:18:17:9.16.10:12.14.13|",<0.1,<0.1
1789,"Cc1cc(Nc2nc(N[C@H]3C[C@@H]4CCC[C@H](C3)N4S(C)(=O)=O)c3cccnc3c2F)n[nH]1 |r,TLB:18:17:9.16.10:12.14.13|",<0.1,<0.10
1790,"Cc1cc(Nc2nc(N[C@H]3C[C@@H]4CCC[C@H](C3)N4S(C)(=O)=O)c3cccnc3c2F)n[nH]1 |r,TLB:18:17:9.16.10:12.14.13|",<0.1, 0.55
1791,CCc1cc(O)ccc1-c1ccc2c(n[nH]c2c1)-c1nc(c[nH]1)C1=CCC2(CNC2)OC1 |t:27|,<0.1,<0.1
1792,COCCS(=O)(=O)N1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12,<0.1,<0.1
1793,CCC(C)N(C)CCN1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1794,CCC(C)N(C)CCN1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1795,CCC(C)N(C)CCN1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1796,CCC(C)N(C)CCN1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1797,CCC(C)N(C)CCN1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1798,CCC(C)N(C)CCN1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1799,CCC1(CC1)S(=O)(=O)N1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12,<0.1,<0.1
1800,CCN(C)CCN1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1801,CCN(C)CCN1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1802,CCN(C)CCN1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1803,CCN(C)CCN1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1804,CCN(C)CCN1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1805,CCN(C)CCN1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
1806,CCN(C)CCN1CCc2[nH]c(nc2C1)-c1n[nH]c2cc(ccc12)-c1cc(F)c(O)cc1CC,<0.1,<0.1
